2018-09-04 02:56:11 - ÍøÖ·²É¼¯¿ªÊ¼
2018-09-04 02:56:11: [*] ³ÌĞòÔËĞĞ : µ±Ç°ÓÃ»§ : Langzi
2018-09-04 02:56:11: [*] ³ÌĞòÔËĞĞ : ÓÑÁ´²É¼¯Ïî : ¿ªÆô
2018-09-04 02:56:11: [*] ³ÌĞòÔËĞĞ : ÎŞÏŞ²É¼¯Ïî : ¿ªÆô
2018-09-04 02:56:20: [*] ³ÌĞòÔËĞĞ : ÅúÁ¿µ¼ÈëÍøÖ·ÊäÈë 0 (½«²É¼¯ºÃµÄÍøÖ·ÎÄ±¾ÍÏ×§½øÀ´)   ×Ô¶¯²É¼¯¹Ø¼ü´ÊÊäÈë 1 (°Ù¶È½Ó¿Ú¹Ø¼ü´Ê²É¼¯)
2018-09-04 02:56:20: [*] ³ÌĞòÔËĞĞ : ÇëÑ¡ÔñÆô¶¯·½Ê½(Ñ¡Ïî:0/1):0
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='jdzcgs.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000000000C14E7B8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://jiguan.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://duxue.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://tuanwei.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://zhaobiao.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://renwen.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://cso.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://news.cyol.com
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://jjjc.jiangnan.edu.cn
2018-09-04 02:59:44: [-] ÍøÖ·ÅÅ³ı : http://www.nl-edu.org : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://www.china-czech-edu.org
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://www.cnki.net
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://skc.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://hqc.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://jwxy.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://cms.biem.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://my.biem.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://dm.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://zsb.biem.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://bwch.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://zs.biem.edu.cn
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='jwxy.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000000000C1BB588>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://sport.jiangnan.edu.cn
2018-09-04 02:59:44: [-] ÍøÖ·ÅÅ³ı : http://news.cyol.com : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://share.gmw.cn
2018-09-04 02:59:44: [-] ÍøÖ·ÅÅ³ı : http://www.cnki.net : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://www.sdmu.edu.cn
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://xnc.ahau.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://rwb.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://marxism.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://www.cc.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://www.cc
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://nercff.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://foreign.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://jsb.jiangnan.edu.cn
n
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://xkjs.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://nac.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://dsh.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://hqc.jiangnan.edu.cn

du.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://jw.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://zhaobiao.jiangnan.edu.cn
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='www.cc.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000000000ADE5320>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://jdxgc.jiangnan.edu.cn

2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://jjjc.jiangnan.edu.cn
n
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://nic.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://zhaobiao.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://xkjs.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://wsbs.gdedu.gov.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://skc.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://klet.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://honorschool.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://my.biem.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://gzyjs.biem.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://www.gxst.gov.cn
2018-09-04 02:59:44: [-] ÍøÖ·ÅÅ³ı : http://jiangnan.91job.gov.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://jwc.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://www.sdmu.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://ipub.zlzx.org
2018-09-04 02:59:44: [-] ÍøÖ·ÅÅ³ı : http://www.cc : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://coe.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://bwch.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://sport.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://renshi.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://xf.gdhed.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://nac.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://duxue.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://hqc.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://jwxy.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://honorschool.jiangnan.edu.cn
2018-09-04 02:59:44: [-] ÍøÖ·ÅÅ³ı : http://www.gxst.gov.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://j-park.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://xkjs.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://inrd.ynau.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://caiwu.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://de.gdufs.edu.cn

2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://hqc.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://shijiudazt.biem.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://jdxgc.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://sic.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://wxms.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://building.jiangnan.edu.cn
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='jwxy.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000000010549CC0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://sport.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://nic.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://sodcn.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://zhaobiao.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://xkjs.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://xyh.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://hqc.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://honorschool.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://zzb.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://klet.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://skc.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://xf.gdhed.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://www.gdbs.gov.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://jwc.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://gaokao.chsi.com.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://coe.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://dangan.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://renshi.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://hg.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://shijiudazt.biem.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://jwbgs.biem.edu.cn
2018-09-04 02:59:44: [-] ÍøÖ·ÅÅ³ı : http://www.cc : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://coe.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://www.gdedu.gov.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://duxue.jiangnan.edu.cn
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://renwen.jiangnan.edu.cn
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://zcc.biem.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://guojiaochu.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://zzb.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://ctc.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://hqc.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://caiwu.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://jwxy.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://building.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://science.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://wxms.jiangnan.edu.cn
n
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://sodcn.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://marxism.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://hq.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://sport.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://renshi.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://hqc.jiangnan.edu.cn
2018-09-04 02:59:44: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='jwxy.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000000010404940>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))
2018-09-04 02:59:44: [+] ÍøÖ·Ğ´Èë : http://xyh.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://jwxy.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://sport.jiangnan.edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://poffice.jiangnan.edu.cn
2018-09-04 02:59:44: [-] ÍøÖ·ÅÅ³ı : http://www.china-czech-edu.org : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:44: [+] ÓÑÁ´ÅÀĞĞ : http://www.safe.gov.cn
2018-09-04 02:59:45: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='jwxy.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000000000BD3A6A0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://sport.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://zzb.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://ctc.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://skc.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://honorschool.jiangnan.edu.cn
2018-09-04 02:59:45: [-] ÍøÖ·ÅÅ³ı : http://geekshopgaming.com : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://williamsbuild.com
2018-09-04 02:59:45: [-] ÍøÖ·ÅÅ³ı : http://www.gdedu.gov.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://news.southcn.com
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://jwbgs.biem.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://gh.biem.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://zcc.biem.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://www.biem.edu.cn
2018-09-04 02:59:45: [-] ÍøÖ·ÅÅ³ı : http://www.safe.gov.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://www.scio.gov.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://hg.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://law.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://renwen.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://nic.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://coe.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://jyfzjjh.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://dangan.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://jyfzjjh.jiangnan.edu.cn
2018-09-04 02:59:45: [-] ÍøÖ·ÅÅ³ı : http://news.southcn.com : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://news.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://guojiaochu.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://admission1.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://science.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://jiguan.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://biotech.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://studyabroad.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://wyx.biem.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://hq.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://renshi.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://busi.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://sport.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://ctc.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://marxism.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://renshi.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://www.cc
jiangnan.edu.cn
2018-09-04 02:59:45: [-] ÍøÖ·ÅÅ³ı : http://www.scio.gov.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://ac.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://honorschool.jiangnan.edu.cn
2018-09-04 02:59:45: [-] ÍøÖ·ÅÅ³ı : http://news.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://samr.saic.gov.cn
cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://zzb.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://renshi.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://www.chinanews.com
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://ac.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://www.biem.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://mail.biem.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://dslc.gzucm.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://law.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://dm.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://jyfzjjh.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://nic.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://news.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://jyfzjjh.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://sodcn.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://news.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://wyx.biem.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://old.biem.edu.cn
2018-09-04 02:59:45: [-] ÍøÖ·ÅÅ³ı : http://www.chinanews.com : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://news.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://www.gdhed.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://www.lib.sdu.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://jiguan.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://zhaobiao.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://dslc.gzucm.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://www.me
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://studyabroad.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://admission.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://busi.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://sps.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://hg.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://renshi.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://law.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://hg.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://ac.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://skc.jiangnan.edu.cn

2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://dsh.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://renshi.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://hg.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://ac.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://yiyuan.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://zzb.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://www.gdhed.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://ctc.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://www.jyb.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://old.biem.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://xjc.bjedu.gov.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://dm.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://bwch.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://www.duxiu.com
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://news.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://jdzcgs.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÓÑÁ´ÅÀĞĞ : http://hq.jiangnan.edu.cn
2018-09-04 02:59:45: [+] ÍøÖ·Ğ´Èë : http://news.jiangnan.edu.cn
